label,waist_mean,waist_max,waist_min,l_thigh_mean,l_thigh_max,r_thigh_mean,r_thigh_max,waist_omega_mean,waist_omega_max,waist_omega_min,l_thigh_omega_mean,l_thigh_omega_max,l_thigh_omega_min,r_thigh_omega_mean,r_thigh_omega_max,r_thigh_omega_min,thigh_mean_diff
standing,0.692292115066604,0.773237515621261,0.612102397176869,1.89711263999288,1.95006767795584,3.58145484409485,3.60598136613126,-0.931893486720572,-0.726923971383782,-1.11138016409156,0.733795771366749,1.01528429732079,0.409809911144344,-0.435664644049537,-0.196224003633501,-0.743781636617434,1.68434220410197
standing,0.648546471504029,0.727213289336618,0.559391077030583,1.92496281130725,1.9682650639581,3.56361878447696,3.59725285784928,-0.986681837149733,-0.726923971383782,-1.43081508210713,0.733212081702528,1.01528429732079,0.421741045896495,-0.437517005880762,-0.196224003633501,-0.716785257125216,1.6386559731697097
standing,0.606855893315628,0.676765887716201,0.518962988585145,1.94524016927319,1.9682650639581,3.54590818295385,3.58508820524483,-1.05960911992352,-0.726923971383782,-1.43081508210713,0.627381516901697,1.01528429732079,0.0221335508527247,-0.440449806534332,-0.0572663307732101,-0.716785257125216,1.6006680136806601
standing,0.564386709993629,0.668578340686352,0.493062437920813,1.95045774306047,1.9682650639581,3.53334771016475,3.56231860757214,-1.06537541220257,-0.726923971383782,-1.43081508210713,0.31747795895058,0.91574097739941,-0.369223675339198,-0.378076490932111,0.0627668029833715,-0.716785257125216,1.5828899671042802
standing,0.531023825288008,0.5992450174179,0.493062437920813,1.94819941852435,1.9682650639581,3.52621557684103,3.53475515795624,-0.961121959090579,0.120141496522085,-1.43081508210713,0.0108126519709319,0.529262717022065,-0.476071508224577,-0.248830497283927,0.140446102028451,-0.716785257125216,1.57801615831668
standing,0.518976037058375,0.559391077030583,0.493062437920813,1.93899078589478,1.9682650639581,3.52057648761689,3.53475515795624,-0.557571801143296,0.4930509538516,-1.38945820606725,-0.167841480936782,0.416734620361263,-0.476071508224577,-0.161775829362703,0.140446102028451,-0.571501051258825,1.5815857017221102
standing,0.516529358069921,0.538891425530338,0.493062437920813,1.91825142828601,1.94171169350277,3.50753822041477,3.53475515795624,-0.187931782113522,0.4930509538516,-1.08894597519089,-0.392249273475886,-0.0780416686666194,-0.751732455393883,-0.218101619406381,0.140446102028451,-0.74100002153461,1.58928679212876
standing,0.524697923227468,0.542093614115501,0.493062437920813,1.89953157513676,1.93572954887663,3.4896273133186,3.52879372010935,0.0500453167694879,0.4930509538516,-0.841018331317132,-0.464225204092215,-0.0780416686666194,-0.751732455393883,-0.352541971916595,0.140446102028451,-0.74100002153461,1.59009573818184
standing,0.534621238029945,0.565756257037251,0.522504452846135,1.87771329860452,1.93572954887663,3.47508163262667,3.51597027899439,0.194564284925548,0.4930509538516,-0.0586612173373807,-0.439702377130232,-0.0780416686666194,-0.751732455393883,-0.357233772445633,0.113511299904526,-0.74100002153461,1.59736833402215
standing,0.549167592118392,0.600811059718254,0.525466634936521,1.85544568445776,1.88088964712147,3.46606261438121,3.47659637989358,0.24211796795624,0.850123746928318,-0.0586612173373807,-0.450873994597603,-0.12877556730162,-0.751732455393883,-0.25074781064525,0.19139622600381,-0.74100002153461,1.6106169299234498
standing,0.565614568988595,0.600811059718254,0.531527135508284,1.84153490571622,1.87556873173042,3.46438098108507,3.47384957945903,0.265251578489578,0.850123746928318,-0.0586612173373807,-0.330641526958408,-0.114167279439022,-0.751732455393883,-0.127622462419626,0.19139622600381,-0.74100002153461,1.6228460753688498
standing,0.57773599401954,0.600811059718254,0.531527135508284,1.83022816650415,1.84728094581812,3.46257372168874,3.47384957945903,0.221229381304037,0.850123746928318,-0.208325009147899,-0.225722524007606,-0.0227579437337509,-0.441659866782038,-0.0530496126492333,0.19139622600381,-0.256362545418723,1.6323455551845898
standing,0.587152821266242,0.600811059718254,0.570972729690908,1.8289007232488,1.84219428071459,3.45726317751113,3.47384957945903,0.147959094168369,0.850123746928318,-0.267277018968478,-0.0897929905508556,0.284780126680528,-0.441659866782038,-0.111151849890103,0.19139622600381,-0.311260667303902,1.62836245426233
standing,0.583347847760349,0.60045356406475,0.565397233799686,1.83344093252041,1.85204761518325,3.45408546869373,3.47550103956721,-0.0374114041065036,0.60027947824353,-0.267277018968478,0.075084926594749,0.395912701256614,-0.302283792642197,-0.123970605737407,0.40807787848734,-0.311260667303902,1.6206445361733202
standing,0.579216171449077,0.592603243276344,0.565397233799686,1.84005158731305,1.85204761518325,3.45948591335796,3.49231320839115,-0.124018876308204,0.138516912875175,-0.267277018968478,0.16001911758665,0.395912701256614,-0.135755613742412,0.0135898013485721,0.631533235785277,-0.311260667303902,1.6194343260449098
standing,0.576275522948578,0.583812487218566,0.565397233799686,1.84706882771148,1.85204761518325,3.47098871377104,3.49906832531259,-0.0763992659443763,0.211176033864796,-0.267277018968478,0.179267567684869,0.395912701256614,-0.0318446124871244,0.14652341572448,0.631533235785277,-0.311260667303902,1.6239198860595598
standing,0.569233481700788,0.58253582438519,0.54241545784366,1.85121337910721,1.86189923612299,3.48668582528126,3.50967671885546,-0.126642265259108,0.211176033864796,-0.489527692208419,0.144542214443893,0.395912701256614,-0.0318446124871244,0.253809607930473,0.631533235785277,-0.013693728474114,1.6354724461740497
standing,0.558875032740133,0.58253582438519,0.524396977598968,1.85428756755349,1.86189923612299,3.50461342999262,3.54383386720221,-0.181723379968542,0.211176033864796,-0.489527692208419,0.0921504785640007,0.395912701256614,-0.0318446124871244,0.332443182701947,0.631533235785277,0.0735572531803383,1.6503258624391302
standing,0.535611661490178,0.582308408548371,0.458561857967055,1.8589507056016,1.87628042232654,3.52041277773266,3.55742822834904,-0.363349356354694,0.211176033864796,-0.884610320795789,0.0868394833651085,0.184820239430281,-0.0318446124871244,0.340338022041585,0.58840569267834,0.0735572531803383,1.66146207213106
standing,0.494598853783158,0.569248782268232,0.378417226256943,1.86709505214364,1.88679972006873,3.53413063805747,3.55742822834904,-0.755615211678881,-0.0644198643561678,-1.85821702609088,0.158199119660539,0.306614344761363,0.0,0.33151709435138,0.58840569267834,0.0735572531803383,1.6670355859138302
standing,0.429349028121475,0.53780825279965,0.249617563919415,1.87535893880623,1.89243279226765,3.55087336158486,3.58018607201467,-1.25440380036949,-0.370067211347741,-2.60884025503993,0.190209815303582,0.345858321727106,0.0,0.367878997970049,0.58840569267834,0.175253782409952,1.67551442277863
standing,0.33307857294101,0.497214589848568,0.0815559454656096,1.88439936941447,1.89974006740517,3.564142657843,3.59012794418531,-1.9057526901895,-0.728985887436628,-3.1720314701017,0.190135449447882,0.345858321727106,0.0,0.360649846968573,0.58840569267834,0.175253782409952,1.67974328842853
standing,0.216562834357847,0.458561857967055,-0.0391405705898933,1.89646898648946,1.91691893623871,3.5745533584128,3.59486678067599,-2.47825518719442,-0.884610320795789,-3.22274376593274,0.242633936139135,0.367109200759203,0.133417909606791,0.285549047602697,0.424699519080846,0.175253782409952,1.6780843719233403
standing,0.103229184281388,0.333560315357005,-0.0443617692781544,1.90656216457611,1.93258060462976,3.58363901130941,3.59486678067599,-2.62004052751782,-1.55772144138196,-3.22274376593274,0.245770655235811,0.367109200759203,0.133417909606791,0.229431433227163,0.424699519080846,0.0290098960001891,1.6770768467333002
standing,0.0265348440356817,0.18365111324745,-0.0443617692781544,1.91819511690173,1.94307847529136,3.58973957690196,3.61143643365767,-2.08584105568391,0.36416115703562,-3.22274376593274,0.242026156545673,0.367109200759203,0.0658648521434048,0.174899479038364,0.424699519080846,-0.0129132881924767,1.6715444600002303
standing,-0.0063035895808326,0.0815559454656096,-0.0443617692781544,1.9286134051223,1.94307847529136,3.60081711117096,3.64289824279716,-1.1691968775307,0.763564861040723,-3.22274376593274,0.250511645827203,0.367109200759203,0.0658648521434048,0.203200681430976,0.681692890555031,-0.0129132881924767,1.67220370604866
standing,0.0039636674899036,0.0851927424561012,-0.0443617692781544,1.93246471839603,1.94307847529136,3.61610295151678,3.66167486308667,-0.192623522725575,1.00604009870343,-2.78702653625928,0.149451632193534,0.32479318912446,-0.276620639593757,0.301910457198637,0.755670735360418,-0.0129132881924767,1.6836382331207502
standing,0.0385156791683663,0.105416414190998,-0.0225336910524021,1.93401235683597,1.94307847529136,3.62696974054816,3.66167486308667,0.53767760246792,1.00604009870343,-0.752239380642146,0.0551372890194714,0.32479318912446,-0.276620639593757,0.268725644175012,0.755670735360418,-0.359227084454851,1.69295738371219
standing,0.0731549122976794,0.158044799378928,0.0037136026668491,1.93622150197823,1.94876701059039,3.6273924118828,3.66167486308667,0.758147719077397,1.00604009870343,0.575004591332755,0.0615318559747377,0.390857606914789,-0.276620639593757,0.0689240842446041,0.755670735360418,-0.879932176194632,1.6911709099045698
standing,0.116461890518593,0.226713082903757,0.0297254237812155,1.93838088548256,1.95646200089914,3.61393481953582,3.66167486308667,0.861790249049122,1.43324575327799,0.575004591332755,0.0585583736348246,0.390857606914789,-0.276620639593757,-0.213894527230479,0.755670735360418,-0.879932176194632,1.6755539340532601
standing,0.161902155787082,0.257806979095179,0.0815559454656096,1.94421184127789,1.95962596100366,3.59233386990328,3.65030696261844,0.966470472587257,1.43324575327799,0.575004591332755,0.0920250899383937,0.390857606914789,-0.148054863506761,-0.433996155856775,0.363276115641277,-0.879932176194632,1.6481220286253901
standing,0.208497867393439,0.297606929305843,0.101809641754983,1.95289794055628,1.96968675019611,3.5754224130981,3.61299835700709,1.02754839752584,1.43324575327799,0.575004591332755,0.16612639743074,0.390857606914789,-0.0258233804414757,-0.427913268065108,0.0116846565250131,-0.879932176194632,1.6225244725418198
standing,0.254043560772137,0.319065640432541,0.158044799378928,1.95209988040277,1.96968675019611,3.5648406582346,3.57761059269112,1.05755782441651,1.43324575327799,0.757010735240667,0.0604978155795818,0.350619168011319,-0.362022513174833,-0.276572903219093,0.0116846565250131,-0.796533034676003,1.61274077783183
standing,0.284248263848507,0.319065640432541,0.226713082903757,1.94980358150907,1.96968675019611,3.55768641290267,3.57037669653808,0.849562345498878,1.43324575327799,0.0836041634006635,-0.0519073587646467,0.309436376360352,-0.467889636104891,-0.167722367654121,0.0116846565250131,-0.468549984081705,1.6078828313936002
standing,0.290587307743236,0.319065640432541,0.260885623537817,1.94668061435996,1.96968675019611,3.55011247122291,3.57037669653808,0.380289071275219,1.18206408571886,-0.732433997707306,-0.0354957310407546,0.309436376360352,-0.467889636104891,-0.149617053288451,0.0116846565250131,-0.296044966514958,1.60343185686295
standing,0.279857953299094,0.319065640432541,0.229660510513114,1.94440287003885,1.95895209727107,3.54185201958989,3.55702004262953,-0.0784179863343664,0.884971137388548,-0.882321172840564,-0.0422374193202355,0.211651915897637,-0.467889636104891,-0.17438314443352,-0.0410140461437845,-0.296044966514958,1.5974491495510401
standing,0.258879768517708,0.319065640432541,0.215513064415362,1.95224941168578,1.97885425550584,3.53706646213791,3.54757951444535,-0.418257605318304,0.592738472927964,-0.882321172840564,0.0990655360437136,0.516141367983096,-0.467889636104891,-0.14222655248962,0.161021021087621,-0.296044966514958,1.58481705045213
standing,0.233870789276721,0.27898184648808,0.206288965461951,1.96216636309205,1.97885425550584,3.53965432580851,3.57022160340175,-0.576443727335756,-0.229939414058486,-0.882321172840564,0.238945028308866,0.516141367983096,-0.135793595980275,-0.0162582700314692,0.414271378192439,-0.261141048702724,1.57748796271646
standing,0.216070330507185,0.247738807578031,0.192528740904777,1.97306728832344,1.98653592249212,3.54733433236629,3.5742171032371,-0.510035624861232,-0.294700020272523,-0.882321172840564,0.240946919211243,0.516141367983096,0.0974952236730096,0.124766914851357,0.432781738180464,-0.23394062192955,1.57426704404285
standing,0.205236451745613,0.229660510513114,0.192528740904777,1.98486225342557,2.00926673378932,3.55833045009654,3.58017852903643,-0.36093065855233,-0.0126011043161151,-0.624515204210275,0.273111260507063,0.516141367983096,0.0974952236730096,0.233396974235984,0.432781738180464,-0.23394062192955,1.5734681966709698
standing,0.206529159763399,0.232802287834986,0.192528740904777,1.99301224913446,2.01312447734752,3.57238813808135,3.59763548636576,-0.115123885135645,0.498763521537828,-0.456017709514473,0.227358236116923,0.412155290321756,-0.0702438971556823,0.306170520908656,0.432781738180464,0.0488856465025522,1.57937588894689
standing,0.212402278572307,0.240634628912474,0.192528740904777,1.99765793586167,2.01312447734752,3.58452747948228,3.6090175968402,0.0855104197229098,0.595194729189439,-0.411595358449161,0.13549136454379,0.383146924200315,-0.116388234130576,0.320563758902457,0.432781738180464,0.0488856465025522,1.5868695436206102
standing,0.215070531796031,0.240634628912474,0.192528740904777,2.00319254709895,2.01312447734752,3.59529398153021,3.61221638716712,0.0948988640409717,0.595194729189439,-0.487974552522918,0.116992811112382,0.383146924200315,-0.116388234130576,0.268707564585406,0.426265956201007,0.0488856465025522,1.5921014344312598
standing,0.21349684515681,0.240634628912474,0.183359322267094,2.00229950203969,2.01312447734752,3.60280157818611,3.61221638716712,0.0112576890954329,0.595194729189439,-0.646498495974371,0.0441875596945672,0.335624056798754,-0.200500149342048,0.201837516980044,0.426265956201007,-0.0396792166222019,1.60050207614642
standing,0.205898675411618,0.240634628912474,0.183359322267094,1.99695004494504,2.00928802636903,3.60601172886006,3.61221638716712,-0.126719120261868,0.595194729189439,-0.646498495974371,-0.0841892042818459,0.185955677409186,-0.388680400022042,0.120332165100794,0.426265956201007,-0.178478614349095,1.60906168391502
standing,0.197879328943213,0.217186758909889,0.183359322267094,1.98591215203412,2.00928802636903,3.61091565947286,3.62807169968643,-0.21007136584693,0.174060797893786,-0.646498495974371,-0.203070862065366,0.185955677409186,-0.613669029052913,0.0854698503032679,0.281387981408868,-0.178478614349095,1.6250035074387401
standing,0.200417873205728,0.221761168134464,0.183359322267094,1.96743184180392,2.00055909135231,3.61675254324273,3.63595662435361,-0.0740520080568307,0.322561553698474,-0.646498495974371,-0.370638935063921,0.0809421769460107,-0.666885088871187,0.129365739238062,0.411872737175088,-0.178478614349095,1.6493207014388098
standing,0.210650772846653,0.233490994731653,0.194953221081377,1.94215842676851,1.9900538042635,3.62896941527726,3.65944839016923,0.145055677962189,0.389168763795291,-0.235378272184478,-0.557819594466497,-0.200500149342048,-0.860776945511567,0.229845571094002,0.45811527785197,-0.178478614349095,1.6868109885087499
standing,0.214801738681722,0.233490994731653,0.195834297994708,1.91973058658711,1.95896808221926,3.64326220011226,3.66337314176401,0.167688415665836,0.389168763795291,-0.153385505221853,-0.609356358977567,-0.448911192722165,-0.860776945511567,0.33465881646284,0.45811527785197,0.170947351581418,1.7235316135251502
standing,0.218629197699424,0.233490994731653,0.206345661732925,1.89943217554156,1.93824125559359,3.65295248907335,3.66337314176401,0.0996000555745164,0.389168763795291,-0.227861820266016,-0.549807577063379,-0.186425212052466,-0.860776945511567,0.307524837208203,0.45811527785197,0.0402619861236242,1.7535203135317898
standing,0.216452363832412,0.233490994731653,0.201834839916827,1.88615999444614,1.90673011633182,3.66156367667588,3.67405915930804,0.0197442024430427,0.389168763795291,-0.227861820266016,-0.438541504449335,-0.122144047351962,-0.860776945511567,0.236577917876744,0.45811527785197,-0.008343344932303,1.7754036822297399
standing,0.204108783994738,0.219917712608577,0.1587561283946,1.88619559743519,1.90034000910939,3.66993206245737,3.69439144713999,-0.182365658937259,0.117492270442209,-0.710339880959779,-0.1650521301274,0.493835021904583,-0.603870481864053,0.216283812303789,0.404532588059841,-0.008343344932303,1.78373646502218
standing,0.186437370507571,0.21555517027835,0.137775498521037,1.88768253169304,1.91970902085338,3.67481442292307,3.69439144713999,-0.333031997073985,-0.0565795120393298,-0.710339880959779,-0.0040833693383007,0.493835021904583,-0.603870481864053,0.132379683796248,0.397369605008506,-0.101951565684572,1.78713189123003
standing,0.169187524484806,0.21555517027835,0.137775498521037,1.8963715147508,1.91970902085338,3.68197847750632,3.69867574893156,-0.287744639576845,0.103451789057732,-0.710339880959779,0.10166194192591,0.493835021904583,-0.23628108375978,0.130585668231757,0.397369605008506,-0.101951565684572,1.7856069627555198
standing,0.15647273416533,0.20222318107524,0.137775498521037,1.90223947684917,1.91970902085338,3.68626334034174,3.69867574893156,-0.221428716055071,0.285084716741553,-0.710339880959779,0.118322143244282,0.493835021904583,-0.224115572834472,0.111707453160071,0.397369605008506,-0.217414922202006,1.78402386349257
standing,0.153137940022217,0.167516354593914,0.137775498521037,1.9030562015593,1.91970902085338,3.68587018818006,3.69867574893156,-0.042921816265727,0.285084716741553,-0.702696645514488,0.020923827229308,0.281262363590329,-0.224115572834472,0.0259810335546667,0.397369605008506,-0.217414922202006,1.78281398662076
standing,0.167242970320701,0.219981762272909,0.145904739534288,1.89915837669529,1.91647760087042,3.68327509641146,3.69867574893156,0.248308526776224,0.664168035722901,-0.150791074042367,-0.0638322094259233,0.198355188019282,-0.379707906864968,-0.0249239435768738,0.2114959774144,-0.253733093462683,1.7841167197161698
standing,0.185606495166984,0.230248073583169,0.15379776012054,1.89001381462684,1.91199303602732,3.67763534007291,3.69124825696406,0.402351048102673,0.710462312955321,0.104444154406529,-0.175141555564362,0.0955839762638094,-0.379707906864968,-0.0975184579243797,0.194558433477238,-0.286668480146365,1.78762152544607
standing,0.20279888124518,0.230248073583169,0.167126088726377,1.87961703244294,1.91199303602732,3.66977558940369,3.68980871422625,0.412630280877962,0.710462312955321,0.0845804508521966,-0.207121607376083,0.0955839762638094,-0.379707906864968,-0.155809132828308,0.0290795866924864,-0.391982067166341,1.7901585569607499
standing,0.216517454850333,0.230248073583169,0.180845613654412,1.8702145534061,1.89547954672292,3.6567742418634,3.67989620644879,0.347721911278951,0.710462312955321,-0.142934534093556,-0.202736828438597,-0.0244957480034702,-0.379707906864968,-0.247813453025728,0.0041495022178175,-0.422128295754809,1.7865596884572998
standing,0.219760435444978,0.230248073583169,0.210264008494292,1.86361292333463,1.8793706059264,3.63817666595604,3.67989620644879,0.175083244786869,0.710462312955321,-0.193709347620168,-0.164953538262943,0.0067866490444914,-0.379707906864968,-0.381898097927542,-0.127472420363408,-0.830088533944502,1.7745637426214103
standing,0.214253287760675,0.230248073583169,0.19715815485317,1.85793036218656,1.8688704212421,3.61722639299598,3.66033781331831,-0.0523050471209114,0.612535133025781,-0.363328392487956,-0.131150329896276,0.0067866490444914,-0.322931419798579,-0.467437961970291,-0.12933339018838,-0.830088533944502,1.7592960308094199
standing,0.200990549245515,0.227040856125768,0.162446594261397,1.85194562201793,1.86779293814644,3.59604698499976,3.64898247063246,-0.209999965765978,0.198183050129424,-0.431353070811825,-0.132448532153371,0.0067866490444914,-0.418433086143853,-0.467750912755335,-0.165989517831405,-0.830088533944502,1.7441013629818298
standing,0.184995657993766,0.218770156450319,0.154570632242894,1.84638416211184,1.8594076619591,3.57878245137523,3.60526410870902,-0.329328007094817,-0.133591917875909,-0.533790006939093,-0.150554429955196,0.0067866490444914,-0.418433086143853,-0.430052851974751,-0.165989517831405,-0.830088533944502,1.73239828926339
standing,0.167996301697396,0.19778429607247,0.141471696049223,1.839559909964,1.84890232988158,3.56725053389079,3.58934632140242,-0.376605248378417,-0.252085330875286,-0.533790006939093,-0.164143344391978,0.159848485868238,-0.418433086143853,-0.311305919876681,-0.113068518360381,-0.830088533944502,1.7276906239267897
standing,0.150264502618281,0.184054657212087,0.119870021914153,1.83367032514421,1.84051593280968,3.55429524636823,3.57055192922263,-0.400895546396585,-0.256949170313548,-0.533790006939093,-0.168417203614219,0.159848485868238,-0.418433086143853,-0.278694626042819,-0.113068518360381,-0.465387622347398,1.72062492122402
standing,0.135896819490128,0.163075800969736,0.107168309015634,1.82685568158442,1.84051593280968,3.54177293256172,3.57055192922263,-0.392747480638369,-0.256949170313548,-0.533790006939093,-0.17070413177757,0.159848485868238,-0.324997489702281,-0.319229602555146,-0.113068518360381,-0.483307802199453,1.7149172509773003
standing,0.121104970325446,0.155201490142261,0.0934402517475377,1.81985600615999,1.84051593280968,3.52768260032339,3.55775154720003,-0.365626922552567,-0.256949170313548,-0.443751869442835,-0.18402366061666,0.159848485868238,-0.324997489702281,-0.333642998299499,-0.113068518360381,-0.483307802199453,1.7078265941634
standing,0.107623742722394,0.128134263302002,0.0855714835177537,1.81177608238215,1.83000933350724,3.51517547595354,3.54638461812628,-0.355591482189782,-0.264233106306083,-0.443751869442835,-0.210349049298147,-0.0579886639707312,-0.350895055212144,-0.331615793888813,-0.0503559034458247,-0.483307802199453,1.7033993935713898
standing,0.0955316111628946,0.119870021914153,0.0728772268941498,1.80264860567063,1.82228609449518,3.50555271368145,3.52158638237833,-0.321774417022382,-0.256310349074244,-0.443751869442835,-0.225382972118767,-0.0579886639707312,-0.350895055212144,-0.264441025015647,-0.023900241559791,-0.483307802199453,1.7029041080108203
standing,0.0848879043900055,0.107168309015634,0.0639770935977992,1.79111694095043,1.82228609449518,3.49637020345371,3.5087833440254,-0.282499028165525,-0.107914800951426,-0.436932322021887,-0.256854497429676,-0.0579886639707312,-0.461854733327338,-0.2165764456383,-0.023900241559791,-0.467293781678232,1.7052532625032801
standing,0.0750658863222817,0.0934402517475377,0.0561141786892847,1.77434030045005,1.81007501526616,3.48137827237964,3.50418564937834,-0.233498266494496,-0.0991688664491988,-0.368715843459719,-0.341050046886824,-0.0579886639707312,-0.514633916413338,-0.271444994420938,-0.023900241559791,-0.668853490877799,1.70703797192959
standing,0.0644676695359678,0.085966381624857,0.034769399263169,1.76103792435272,1.79250606859399,3.46511819902727,3.50418564937834,-0.243964816675503,-0.0991688664491988,-0.544193164799895,-0.34244922616255,0.0120492452557193,-0.514633916413338,-0.351688782632159,-0.023900241559791,-0.668853490877799,1.70408027467455
standing,0.0560660313647922,0.077706120373449,0.0346166098500476,1.75142629994965,1.77360545557046,3.44610897321633,3.49358779771863,-0.231604502470028,-0.0991688664491988,-0.544193164799895,-0.255638502215539,0.143355498802881,-0.514633916413338,-0.411495153198611,-0.023900241559791,-0.668853490877799,1.69468267326668
standing,0.050662978891468,0.0646166392591709,0.0346166098500476,1.74515220483678,1.75602985570182,3.42744785567985,3.46903594599912,-0.173052101340076,0.215560702913205,-0.544193164799895,-0.168710059647134,0.143355498802881,-0.514633916413338,-0.450957770018289,-0.263331342340484,-0.668853490877799,1.68229565084307
standing,0.0486631883007014,0.0567553760224939,0.0346166098500476,1.73981020948657,1.75391053891494,3.4142630450072,3.44027427503242,-0.114226534154931,0.232190548160943,-0.544193164799895,-0.113202336490453,0.143355498802881,-0.382041315901656,-0.386946584819331,-0.192815021752976,-0.545356269017007,1.6744528355206298
standing,0.0440677066914802,0.0566026060015048,0.0156862025489914,1.73214277650127,1.75391053891494,3.39973645193091,3.42745750795126,-0.101016719062366,0.232190548160943,-0.474466691743093,-0.121952908171772,0.143355498802881,-0.293336325942071,-0.3415112138087,-0.192815021752976,-0.504587939060644,1.6675936754296399
standing,0.0341473581446252,0.0535206141437072,-0.0145355143148578,1.72072656822117,1.74169539716838,3.37857077886005,3.41144232756893,-0.185727068998299,0.232190548160943,-0.646512099084809,-0.200480968767467,0.0136417429520174,-0.337088219661803,-0.430375012677938,-0.192815021752976,-0.921557909995943,1.65784421063888
standing,0.0152780572733832,0.0535206141437072,-0.0348121224976694,1.70741459574373,1.73051404613008,3.34980839686531,3.40004772686774,-0.324332750855697,0.232190548160943,-0.646512099084809,-0.251474979448459,-0.145465707227218,-0.385265411579996,-0.546155405474708,-0.192815021752976,-0.921557909995943,1.64239380112158
standing,-0.0110455455985672,0.0367768329365816,-0.0616300910606356,1.69469341098832,1.71719559694277,3.31696418809695,3.39072279223109,-0.495938344584842,-0.208045519407436,-0.705231141469327,-0.252658371852131,-0.145465707227218,-0.385265411579996,-0.636410861432668,-0.192815021752976,-0.921557909995943,1.62227077710863
standing,-0.0357882445452773,0.0156862025489914,-0.0795462426727482,1.68001094138784,1.71268910292989,3.28554086290987,3.35089236558298,-0.521246872935864,-0.381538038964293,-0.705231141469327,-0.27665338626484,-0.145465707227218,-0.385265411579996,-0.65457607535146,-0.360466682336039,-0.921557909995943,1.60552992152203
standing,-0.0615253784089376,-0.013887984988429,-0.114438779776165,1.6664673368782,1.69266319540082,3.26085025323522,3.30747466725984,-0.514682007064941,-0.381538038964293,-0.705231141469327,-0.273609510060582,-0.144840384750246,-0.385265411579996,-0.557130496332154,-0.327152971707041,-0.921130914733425,1.59438291635702
standing,-0.0851168324218961,-0.047895387412737,-0.127102292729546,1.65492050160549,1.68213174347213,3.24065954222476,3.27646217164076,-0.533694050457658,-0.381538038964293,-0.705231141469327,-0.262757494867009,-0.144840384750246,-0.376214430158555,-0.476668837524203,-0.327152971707041,-0.805838954218042,1.5857390406192702
standing,-0.105419620357304,-0.0609762991916369,-0.140170628898218,1.64443983655249,1.66388750109904,3.22534002099942,3.25685778884798,-0.497975692450136,-0.316592343531402,-0.666389450219518,-0.252009040249729,-0.144840384750246,-0.357046070854027,-0.423851163328594,-0.327152971707041,-0.631650122190247,1.5809001844469301
standing,-0.125675960923634,-0.0873820058573358,-0.153489396048741,1.63673016723811,1.65550542913009,3.21072078138412,3.25086421005474,-0.495031315040622,-0.316592343531402,-0.666389450219518,-0.212708164236245,-0.100134973618391,-0.327073338061068,-0.375695751242026,-0.114124637517745,-0.631650122190247,1.5739906141460098
standing,-0.142141044977203,-0.113780116799646,-0.174637725083329,1.62717315204236,1.64497176567549,3.20074277893506,3.22061765617207,-0.454508383557705,-0.261873848399596,-0.666389450219518,-0.217185616106224,-0.100134973618391,-0.320158009645236,-0.316020165772217,0.0010887738068445,-0.631650122190247,1.5735696268927
standing,-0.157555839380183,-0.127102292729546,-0.182465440452702,1.61982805156933,1.63123528847594,3.19425279754951,3.20997716988616,-0.39712912281382,-0.261873848399596,-0.495865492732225,-0.214986320857502,-0.100134973618391,-0.320158009645236,-0.212491959824012,0.0010887738068445,-0.531077142988033,1.5744247459801801
standing,-0.172161402491757,-0.139760772787554,-0.204019331457985,1.61199451023136,1.63123528847594,3.19132040092021,3.20178252885815,-0.360843822378737,-0.20042456159922,-0.49188806769855,-0.190971673904022,-0.0018611228495942,-0.276607089380028,-0.111650709867913,0.111633869821892,-0.351655079904124,1.57932589068885
standing,-0.189619133824795,-0.161320480922427,-0.238212873243199,1.60279527975193,1.612314682741,3.18983712648115,3.20178252885815,-0.374411495069887,-0.20042456159922,-0.600988632120094,-0.205142794943768,-0.0018611228495942,-0.276607089380028,-0.0615356444327199,0.111633869821892,-0.214697616719959,1.5870418467292198
standing,-0.208841942528448,-0.174637725083329,-0.251524329873305,1.59873097908279,1.612314682741,3.1842535278472,3.19855766399391,-0.407250886305351,-0.20042456159922,-0.600988632120094,-0.142255457576665,0.140513739337145,-0.276607089380028,-0.101671130441914,0.111633869821892,-0.292445257878798,1.5855225487644102
standing,-0.226979549447437,-0.190289739158644,-0.256339317826999,1.59236559308427,1.61016503019589,3.17804675547068,3.19855766399391,-0.388121716691288,-0.20042456159922,-0.600988632120094,-0.111931632952151,0.140513739337145,-0.276607089380028,-0.158994978715557,0.111633869821892,-0.414281797659087,1.58568116238641
standing,-0.247991943781793,-0.204019331457985,-0.305855814910728,1.58056421037162,1.6017793334351,3.17342277140862,3.19178210812566,-0.421571323770341,-0.225465664900393,-0.666666350054536,-0.21067350450221,0.140513739337145,-0.652116714560374,-0.146803899603787,0.188417251254716,-0.414281797659087,1.592858561037
standing,-0.279209033968873,-0.238212873243199,-0.371383472564347,1.56423221806163,1.6017793334351,3.17105172031568,3.1829443268972,-0.590337716802994,-0.225465664900393,-1.36732402784409,-0.318801654817786,0.140513739337145,-0.744342198444193,-0.0886885705747315,0.251035960058775,-0.414281797659087,1.60681950225405
standing,-0.319470830401638,-0.251524329873305,-0.42662087390778,1.53930268781235,1.594058086735,3.17062965181319,3.17971990749071,-0.829173928027971,-0.225465664900393,-1.52818170333463,-0.484430276360071,0.032615037312496,-0.744342198444193,-0.0356303765256796,0.251035960058775,-0.414281797659087,1.63132696400084
