Time(sec),Force(g),Displacement(mm),Angle(deg),Target_Force(g)
15.656,0.000,0.000,53.27,38.36
15.660,0.000,0.000,53.27,38.44
15.661,0.000,0.000,53.27,38.50
15.662,0.000,0.000,53.27,38.54
15.685,0.000,0.000,53.89,38.82
15.687,0.000,0.000,53.89,39.01
15.692,0.000,0.000,54.63,39.04
15.693,0.000,0.000,54.63,39.06
15.694,0.000,0.000,54.63,39.07
15.695,0.000,0.000,54.63,39.08
15.702,0.000,0.000,55.56,38.95
15.705,0.000,0.000,55.56,38.86
15.707,0.000,0.000,55.56,38.80
15.708,0.000,0.000,55.56,38.76
15.733,0.000,0.000,56.51,38.75
15.734,0.000,0.000,56.51,38.75
15.739,0.000,0.000,57.21,38.73
15.741,0.000,0.000,57.21,38.72
15.750,0.000,0.000,57.85,38.54
15.751,0.000,0.000,57.85,38.42
15.753,0.000,0.000,57.85,38.33
15.755,0.000,0.000,57.85,38.27
15.783,0.000,0.000,58.54,38.52
15.784,0.000,0.000,58.54,38.70
15.786,0.000,0.000,59.21,38.89
15.788,0.000,0.000,59.21,39.03
15.789,0.000,0.000,59.21,39.12
15.792,0.000,0.000,59.21,39.19
15.799,0.000,0.000,59.74,39.47
15.800,0.000,0.000,59.74,39.67
15.801,0.000,0.000,59.74,39.81
15.802,0.000,0.000,59.74,39.90
15.833,0.000,0.000,60.17,40.10
15.834,0.000,0.000,60.17,40.24
15.835,0.000,0.000,60.17,40.34
15.836,0.000,0.000,60.17,40.41
15.837,0.000,0.000,60.59,40.72
15.838,0.000,0.000,60.59,40.94
15.842,0.000,0.000,60.59,41.09
15.845,0.000,0.000,60.59,41.19
15.849,0.000,0.000,61.10,41.36
15.850,0.000,0.000,61.10,41.47
15.877,0.000,0.000,61.54,41.82
15.883,0.000,0.000,61.54,42.06
15.884,0.000,0.000,61.54,42.24
15.885,0.000,0.000,61.54,42.36
15.889,0.000,0.000,61.86,42.67
15.893,0.000,0.000,61.86,42.89
15.894,0.000,0.000,62.04,43.18
15.895,0.000,0.000,62.04,43.39
15.896,0.000,0.000,62.04,43.53
15.901,0.000,0.000,62.04,43.63
15.911,0.000,0.000,62.15,43.98
15.912,0.000,0.000,62.15,44.22
15.913,0.000,0.000,62.15,44.39
15.914,0.000,0.000,62.15,44.51
15.944,0.000,0.000,62.24,44.95
15.945,0.000,0.000,62.24,45.25
15.951,0.000,0.000,62.26,45.88
15.952,0.000,0.000,62.26,46.32
15.959,0.000,0.000,62.24,46.90
15.960,0.000,0.000,62.24,47.30
15.962,0.000,0.000,62.24,47.58
15.962,0.000,0.000,62.24,47.78
15.990,0.000,0.000,62.25,48.16
15.991,0.000,0.000,62.25,48.43
15.995,0.000,0.000,62.21,48.79
15.996,0.000,0.000,62.21,49.04
15.997,0.000,0.000,62.21,49.21
15.999,0.000,0.000,62.21,49.33
16.008,0.000,0.000,62.03,49.69
16.009,0.000,0.000,62.03,49.94
16.010,0.000,0.000,62.03,50.12
16.011,0.000,0.000,62.03,50.24
16.035,0.000,0.000,61.67,50.69
16.036,0.000,0.000,61.67,51.01
16.040,0.000,0.000,61.13,51.92
16.044,0.000,0.000,61.13,52.55
16.055,0.000,0.000,60.29,54.06
16.056,0.000,0.000,60.29,55.11
16.058,0.000,0.000,60.29,55.85
16.059,0.000,0.000,60.29,56.37
16.082,0.000,0.000,59.13,58.28
16.083,0.000,0.000,59.13,59.63
16.084,0.000,0.000,59.13,60.57
16.085,0.000,0.000,59.13,61.22
16.089,0.000,0.000,57.64,63.58
16.091,0.000,0.000,57.64,65.23
16.093,0.000,0.000,57.64,66.39
16.094,0.000,0.000,57.64,67.19
16.102,0.000,0.000,55.73,70.30
16.105,0.000,0.000,55.73,72.47
16.107,0.000,0.000,55.73,73.99
16.108,0.000,0.000,55.73,75.05
16.136,0.000,0.000,53.46,77.87
16.137,0.000,0.000,53.46,79.84
16.140,0.000,0.000,50.88,85.89
16.143,0.000,0.000,50.88,90.12
16.150,0.000,0.000,48.27,93.04
16.151,0.000,0.000,48.27,95.08
16.152,0.000,0.000,48.27,96.51
16.155,0.000,0.000,48.27,97.52
16.184,0.000,0.000,45.88,98.01
16.185,0.000,0.000,45.88,98.36
16.188,0.000,0.000,43.72,98.27
16.189,0.000,0.000,43.72,98.20
16.199,0.000,0.000,41.67,97.72
16.200,0.000,0.000,41.67,97.39
16.232,0.000,0.000,39.59,96.58
16.233,0.000,0.000,39.59,96.01
16.234,0.000,0.000,39.59,95.62
16.235,0.000,0.000,39.59,95.34
16.238,0.000,0.000,37.50,94.45
16.242,0.000,0.000,37.50,93.83
16.249,0.000,0.000,35.47,92.61
16.250,0.000,0.000,35.47,91.76
16.251,0.000,0.000,35.47,91.16
16.252,0.000,0.000,35.47,90.74
16.279,0.000,0.000,33.62,89.64
16.284,0.000,0.000,33.62,88.86
16.290,0.000,0.000,32.00,87.53
16.292,0.000,0.000,32.00,86.60
16.299,0.000,0.000,30.57,84.12
16.300,0.000,0.000,30.57,82.38
16.310,0.000,0.000,29.14,79.97
16.311,0.000,0.000,29.14,78.29
16.312,0.000,0.000,29.14,77.11
16.316,0.000,0.000,29.14,76.28
16.318,0.000,0.000,29.14,75.70
16.319,0.000,0.000,29.14,75.30
16.343,0.000,0.000,27.49,73.08
16.344,0.000,0.000,27.49,71.53
16.345,0.000,0.000,27.49,70.44
16.345,0.000,0.000,27.49,69.68
16.350,0.000,0.000,25.67,68.00
16.351,0.000,0.000,25.67,66.82
16.359,0.000,0.000,23.83,65.27
16.360,0.000,0.000,23.83,64.19
16.360,0.000,0.000,23.83,63.44
16.361,0.000,0.000,23.83,62.91
16.384,0.000,0.000,22.07,61.55
16.385,0.000,0.000,22.07,60.59
16.392,0.000,0.000,20.48,59.38
16.393,0.000,0.000,20.48,58.52
16.394,0.000,0.000,20.48,57.93
16.398,0.000,0.000,20.48,57.51
16.406,0.000,0.000,19.08,56.01
16.407,0.000,0.000,19.08,54.96
16.409,0.000,0.000,19.08,54.23
16.410,0.000,0.000,19.08,53.71
16.415,0.000,0.000,19.08,53.35
16.417,0.000,0.000,19.08,53.10
16.441,0.000,0.000,17.75,51.46
16.442,0.000,0.000,17.75,50.32
16.445,0.000,0.000,16.42,47.90
16.446,0.000,0.000,16.42,46.20
16.455,0.000,0.000,15.08,44.10
16.457,0.000,0.000,15.08,42.63
16.482,0.000,0.000,13.77,40.10
16.483,0.000,0.000,13.77,38.33
16.483,0.000,0.000,13.77,37.10
16.484,0.000,0.000,13.77,36.23
16.490,0.000,0.000,12.56,34.57
16.491,0.000,0.000,12.56,33.41
16.492,0.000,0.000,12.56,32.59
16.493,0.000,0.000,12.56,32.02
16.502,0.000,0.000,11.55,30.82
16.507,0.000,0.000,11.55,29.98
16.508,0.000,0.000,11.55,29.39
16.509,0.000,0.000,11.55,28.98
16.533,0.000,0.000,10.69,27.85
16.534,0.000,0.000,10.69,27.06
16.537,0.000,0.000,9.96,25.59
16.538,0.000,0.000,9.96,24.56
16.550,0.000,0.000,9.29,23.15
16.551,0.000,0.000,9.29,22.16
16.553,0.000,0.000,9.29,21.47
16.555,0.000,0.000,9.29,20.99
16.582,0.000,0.000,8.64,20.02
16.582,0.000,0.000,8.64,19.35
16.586,0.000,0.000,8.00,18.30
16.587,0.000,0.000,8.00,17.57
16.599,0.000,0.000,7.45,16.73
16.600,0.000,0.000,7.45,16.13
16.601,0.000,0.000,7.45,15.72
16.602,0.000,0.000,7.45,15.42
16.632,0.000,0.000,7.09,14.91
16.633,0.000,0.000,7.09,14.55
16.634,0.000,0.000,7.09,14.30
16.635,0.000,0.000,7.09,14.12
16.639,0.000,0.000,6.89,13.71
16.642,0.000,0.000,6.89,13.42
16.647,0.000,0.000,6.83,13.04
16.648,0.000,0.000,6.83,12.78
16.660,0.000,0.000,6.83,12.60
16.669,0.000,0.000,6.83,12.47
16.673,0.000,0.000,6.92,12.25
16.674,0.000,0.000,6.92,12.09
16.675,0.000,0.000,6.92,11.98
16.676,0.000,0.000,6.92,11.90
16.684,0.000,0.000,7.10,11.71
16.685,0.000,0.000,7.10,11.57
16.698,0.000,0.000,7.10,11.48
16.699,0.000,0.000,7.10,11.41
16.716,0.000,0.000,7.41,11.36
16.717,0.000,0.000,7.41,11.32
16.719,0.000,0.000,7.89,11.35
16.722,0.000,0.000,7.89,11.37
16.728,0.000,0.000,8.57,11.48
16.732,0.000,0.000,8.57,11.56
16.745,0.000,0.000,8.57,11.61
16.749,0.000,0.000,8.57,11.65
16.766,0.000,0.000,9.49,11.86
16.766,0.000,0.000,9.49,12.02
16.768,0.000,0.000,10.61,12.29
16.769,0.000,0.000,10.61,12.49
16.770,0.000,0.000,10.61,12.62
16.775,0.000,0.000,10.61,12.71
16.777,0.000,0.000,11.86,13.01
16.782,0.000,0.000,11.86,13.22
16.783,0.000,0.000,11.86,13.36
16.784,0.000,0.000,11.86,13.46
16.809,0.000,0.000,13.33,13.81
16.810,0.000,0.000,13.33,14.05
16.810,0.000,0.000,13.33,14.22
16.811,0.000,0.000,13.33,14.34
16.816,0.000,0.000,14.85,14.78
16.817,0.000,0.000,14.85,15.10
16.842,0.000,0.000,16.40,15.64
16.843,0.000,0.000,16.40,16.02
16.845,0.000,0.000,18.02,16.69
16.849,0.000,0.000,18.02,17.16
16.856,0.000,0.000,19.72,17.83
16.857,0.000,0.000,19.72,18.31
16.858,0.000,0.000,19.72,18.64
16.860,0.000,0.000,19.72,18.87
16.885,0.000,0.000,21.44,19.44
16.886,0.000,0.000,21.44,19.84
16.887,0.000,0.000,21.44,20.12
16.888,0.000,0.000,21.44,20.32
16.893,0.000,0.000,23.15,20.86
16.894,0.000,0.000,23.15,21.23
16.902,0.000,0.000,25.01,21.87
16.903,0.000,0.000,25.01,22.32
16.907,0.000,0.000,25.01,22.64
16.908,0.000,0.000,25.01,22.86
16.935,0.000,0.000,26.87,23.40
16.936,0.000,0.000,26.87,23.78
16.937,0.000,0.000,26.87,24.05
16.941,0.000,0.000,26.87,24.24
16.944,0.000,0.000,28.55,24.72
16.945,0.000,0.000,28.55,25.06
16.951,0.000,0.000,30.13,25.60
16.953,0.000,0.000,30.13,25.97
16.957,0.000,0.000,30.13,26.24
16.958,0.000,0.000,30.13,26.42
16.983,0.000,0.000,31.54,26.81
16.984,0.000,0.000,31.54,27.09
16.987,0.000,0.000,33.03,27.59
16.991,0.000,0.000,33.03,27.95
16.992,0.000,0.000,33.03,28.19
16.993,0.000,0.000,33.03,28.37
16.999,0.000,0.000,34.49,28.79
17.000,0.000,0.000,34.49,29.08
17.033,0.000,0.000,35.79,29.50
17.034,0.000,0.000,35.79,29.80
17.035,0.000,0.000,35.79,30.00
17.036,0.000,0.000,35.79,30.15
17.038,0.000,0.000,37.10,30.53
17.038,0.000,0.000,37.10,30.79
17.043,0.000,0.000,37.10,30.98
17.044,0.000,0.000,37.10,31.11
17.049,0.000,0.000,38.33,31.33
17.050,0.000,0.000,38.33,31.49
17.051,0.000,0.000,38.33,31.60
17.051,0.000,0.000,38.33,31.67
17.082,0.000,0.000,39.44,32.10
17.083,0.000,0.000,39.44,32.39
17.084,0.000,0.000,40.35,32.81
17.086,0.000,0.000,40.35,33.10
17.093,0.000,0.000,40.35,33.31
17.094,0.000,0.000,40.35,33.45
17.099,0.000,0.000,41.08,33.90
17.100,0.000,0.000,41.08,34.22
17.101,0.000,0.000,41.08,34.44
17.102,0.000,0.000,41.08,34.59
17.111,0.000,0.000,41.76,35.08
17.112,0.000,0.000,41.76,35.42
17.126,0.000,0.000,41.76,35.66
17.127,0.000,0.000,41.76,35.83
17.148,0.000,0.000,42.45,36.31
17.149,0.000,0.000,42.45,36.64
17.152,0.000,0.000,43.16,37.10
17.157,0.000,0.000,43.16,37.41
17.169,0.000,0.000,43.88,37.94
17.174,0.000,0.000,43.88,38.32
17.193,0.000,0.000,44.56,38.55
17.194,0.000,0.000,44.56,38.72
17.195,0.000,0.000,44.56,38.84
17.199,0.000,0.000,44.56,38.92
17.202,0.000,0.000,45.24,39.04
17.203,0.000,0.000,45.24,39.13
17.208,0.000,0.000,45.97,39.21
17.209,0.000,0.000,45.97,39.27
17.234,0.000,0.000,46.74,39.22
17.235,0.000,0.000,46.74,39.19
17.236,0.000,0.000,46.74,39.17
17.237,0.000,0.000,46.74,39.16
17.243,0.000,0.000,47.57,39.09
17.244,0.000,0.000,47.57,39.05
17.256,0.000,0.000,48.43,39.00
17.258,0.000,0.000,48.43,38.96
17.259,0.000,0.000,48.43,38.93
17.260,0.000,0.000,48.43,38.91
17.286,0.000,0.000,49.39,38.85
17.292,0.000,0.000,49.39,38.81
17.295,0.000,0.000,50.31,38.43
17.296,0.000,0.000,50.31,38.16
17.299,0.000,0.000,50.31,37.97
17.300,0.000,0.000,50.31,37.84
17.301,0.000,0.000,50.31,37.75
17.302,0.000,0.000,50.31,37.68
17.306,0.000,0.000,51.09,37.68
17.307,0.000,0.000,51.09,37.68
17.309,0.000,0.000,51.09,37.67
17.310,0.000,0.000,51.09,37.67
17.334,0.000,0.000,51.72,37.81
17.335,0.000,0.000,51.72,37.91
17.341,0.000,0.000,52.28,38.12
17.342,0.000,0.000,52.28,38.26
17.343,0.000,0.000,52.28,38.37
17.344,0.000,0.000,52.28,38.44
17.344,0.000,0.000,52.28,38.49
17.345,0.000,0.000,52.28,38.52
17.351,0.000,0.000,52.87,38.63
17.352,0.000,0.000,52.87,38.71
17.353,0.000,0.000,52.87,38.77
17.354,0.000,0.000,52.87,38.80
17.382,0.000,0.000,53.55,39.34
17.383,0.000,0.000,53.55,39.71
17.386,0.000,0.000,54.10,40.04
17.391,0.000,0.000,54.10,40.27
17.392,0.000,0.000,54.10,40.44
17.393,0.000,0.000,54.10,40.55
17.400,0.000,0.000,54.61,40.65
17.401,0.000,0.000,54.61,40.72
17.402,0.000,0.000,54.61,40.77
17.406,0.000,0.000,54.61,40.81
17.432,0.000,0.000,55.20,40.88
17.432,0.000,0.000,55.20,40.94
17.433,0.000,0.000,55.20,40.98
17.434,0.000,0.000,55.20,41.00
17.437,0.000,0.000,55.89,40.98
17.438,0.000,0.000,55.89,40.96
17.449,0.000,0.000,56.57,40.88
17.450,0.000,0.000,56.57,40.82
17.477,0.000,0.000,57.11,40.84
17.478,0.000,0.000,57.11,40.86
17.484,0.000,0.000,57.11,40.87
17.484,0.000,0.000,57.11,40.87
17.491,0.000,0.000,57.52,41.02
17.492,0.000,0.000,57.52,41.12
17.494,0.000,0.000,57.82,41.31
17.495,0.000,0.000,57.82,41.44
17.499,0.000,0.000,57.82,41.54
17.500,0.000,0.000,57.82,41.60
17.510,0.000,0.000,58.10,41.93
17.511,0.000,0.000,58.10,42.17
17.515,0.000,0.000,58.10,42.33
17.516,0.000,0.000,58.10,42.45
17.541,0.000,0.000,58.41,42.86
17.542,0.000,0.000,58.41,43.15
17.545,0.000,0.000,58.68,43.63
17.546,0.000,0.000,58.68,43.96
17.559,0.000,0.000,58.89,44.24
17.560,0.000,0.000,58.89,44.43
17.561,0.000,0.000,58.89,44.57
17.562,0.000,0.000,58.89,44.66
17.590,0.000,0.000,59.02,45.02
17.591,0.000,0.000,59.02,45.27
17.595,0.000,0.000,59.07,45.66
17.599,0.000,0.000,59.07,45.93
17.601,0.000,0.000,59.07,46.12
17.601,0.000,0.000,59.07,46.25
17.608,0.000,0.000,59.03,46.63
17.609,0.000,0.000,59.03,46.89
17.633,0.000,0.000,58.82,47.52
17.634,0.000,0.000,58.82,47.97
17.638,0.000,0.000,58.50,48.99
17.641,0.000,0.000,58.50,49.70
17.643,0.000,0.000,58.50,50.20
17.643,0.000,0.000,58.50,50.55
17.656,0.000,0.000,58.06,51.43
17.658,0.000,0.000,58.06,52.04
17.659,0.000,0.000,58.06,52.47
17.660,0.000,0.000,58.06,52.78
17.687,0.000,0.000,57.44,53.68
17.688,0.000,0.000,57.44,54.31
17.693,0.000,0.000,56.56,55.98
17.694,0.000,0.000,56.56,57.15
17.703,0.000,0.000,55.36,59.39
17.706,0.000,0.000,55.36,60.96
17.733,0.000,0.000,53.83,63.00
17.734,0.000,0.000,53.83,64.43
17.737,0.000,0.000,52.04,69.02
17.738,0.000,0.000,52.04,72.23
17.751,0.000,0.000,50.07,77.89
17.753,0.000,0.000,50.07,81.86
17.755,0.000,0.000,50.07,84.63
17.756,0.000,0.000,50.07,86.58
17.783,0.000,0.000,47.97,89.31
17.783,0.000,0.000,47.97,91.22
17.787,0.000,0.000,45.82,93.60
17.791,0.000,0.000,45.82,95.26
17.792,0.000,0.000,45.82,96.42
17.793,0.000,0.000,45.82,97.24
17.800,0.000,0.000,43.77,97.49
17.801,0.000,0.000,43.77,97.67
17.832,0.000,0.000,41.81,97.38
17.833,0.000,0.000,41.81,97.18
17.834,0.000,0.000,41.81,97.04
17.835,0.000,0.000,41.81,96.94
17.838,0.000,0.000,39.79,96.33
17.842,0.000,0.000,39.79,95.90
17.843,0.000,0.000,39.79,95.60
17.844,0.000,0.000,39.79,95.39
17.848,0.000,0.000,37.65,94.54
17.849,0.000,0.000,37.65,93.95
17.850,0.000,0.000,37.65,93.53
17.851,0.000,0.000,37.65,93.24
17.884,0.000,0.000,35.46,92.19
17.885,0.000,0.000,35.46,91.46
17.901,0.000,0.000,35.46,90.94
17.903,0.000,0.000,35.46,90.58
17.905,0.000,0.000,33.24,89.34
17.907,0.000,0.000,33.24,88.47
17.908,0.000,0.000,33.24,87.87
17.909,0.000,0.000,33.24,87.44
17.912,0.000,0.000,30.99,86.02
17.913,0.000,0.000,30.99,85.02
17.914,0.000,0.000,28.84,83.13
17.915,0.000,0.000,28.84,81.80
17.919,0.000,0.000,28.84,80.87
17.922,0.000,0.000,28.84,80.22
17.950,0.000,0.000,26.87,78.58
17.951,0.000,0.000,26.87,77.42
17.956,0.000,0.000,26.87,76.62
17.960,0.000,0.000,26.87,76.05
17.961,0.000,0.000,25.02,74.46
17.966,0.000,0.000,25.02,73.35
17.969,0.000,0.000,23.18,71.31
17.970,0.000,0.000,23.18,69.89
17.992,0.000,0.000,21.24,67.49
17.993,0.000,0.000,21.24,65.81
18.001,0.000,0.000,19.30,62.82
18.002,0.000,0.000,19.30,60.73
18.008,0.000,0.000,17.55,57.93
18.010,0.000,0.000,17.55,55.97
18.011,0.000,0.000,17.55,54.59
18.015,0.000,0.000,17.55,53.63
18.037,0.000,0.000,15.94,51.23
18.038,0.000,0.000,15.94,49.56
18.044,0.000,0.000,14.52,47.45
18.045,0.000,0.000,14.52,45.97
18.046,0.000,0.000,14.52,44.94
18.049,0.000,0.000,14.52,44.21
18.056,0.000,0.000,13.19,42.14
18.057,0.000,0.000,13.19,40.70
18.058,0.000,0.000,13.19,39.68
18.059,0.000,0.000,13.19,38.97
18.082,0.000,0.000,11.87,37.00
18.083,0.000,0.000,11.87,35.63
18.084,0.000,0.000,11.87,34.66
18.085,0.000,0.000,11.87,33.99
18.088,0.000,0.000,10.62,32.12
18.093,0.000,0.000,10.62,30.81
18.094,0.000,0.000,10.62,29.89
18.095,0.000,0.000,10.62,29.25
18.105,0.000,0.000,9.44,27.84
18.107,0.000,0.000,9.44,26.85
18.108,0.000,0.000,9.44,26.16
18.109,0.000,0.000,9.44,25.68
18.133,0.000,0.000,8.38,24.01
18.134,0.000,0.000,8.38,22.84
18.139,0.000,0.000,7.50,21.27
18.141,0.000,0.000,7.50,20.17
18.142,0.000,0.000,7.50,19.40
18.143,0.000,0.000,7.50,18.86
18.152,0.000,0.000,6.86,17.80
18.157,0.000,0.000,6.86,17.06
18.158,0.000,0.000,6.86,16.54
18.159,0.000,0.000,6.86,16.18
18.182,0.000,0.000,6.31,15.31
18.183,0.000,0.000,6.31,14.70
18.186,0.000,0.000,5.82,13.85
18.187,0.000,0.000,5.82,13.25
18.192,0.000,0.000,5.82,12.83
18.193,0.000,0.000,5.82,12.53
18.200,0.000,0.000,5.48,11.96
18.201,0.000,0.000,5.48,11.56
18.229,0.000,0.000,5.40,11.03
18.233,0.000,0.000,5.40,10.66
18.234,0.000,0.000,5.40,10.40
18.235,0.000,0.000,5.40,10.22
18.242,0.000,0.000,5.56,10.01
18.243,0.000,0.000,5.56,9.87
18.248,0.000,0.000,5.89,9.76
18.249,0.000,0.000,5.89,9.69
18.251,0.000,0.000,5.89,9.64
18.252,0.000,0.000,5.89,9.60
18.282,0.000,0.000,6.50,9.61
18.283,0.000,0.000,6.50,9.62
18.284,0.000,0.000,7.45,9.75
18.285,0.000,0.000,7.45,9.84
18.291,0.000,0.000,7.45,9.90
18.292,0.000,0.000,7.45,9.94
18.294,0.000,0.000,8.56,10.17
18.295,0.000,0.000,8.56,10.33
18.296,0.000,0.000,8.56,10.44
18.300,0.000,0.000,8.56,10.52
18.332,0.000,0.000,9.79,10.86
18.333,0.000,0.000,9.79,11.10
18.334,0.000,0.000,11.00,11.44
18.335,0.000,0.000,11.00,11.68
18.338,0.000,0.000,11.00,11.85
18.341,0.000,0.000,11.00,11.97
18.342,0.000,0.000,12.28,8.38
18.343,0.000,0.000,12.28,5.87
18.346,0.000,0.000,12.28,4.11
18.351,0.000,0.000,12.28,2.87
18.359,0.000,0.000,13.75,6.37
18.360,0.000,0.000,13.75,8.82
18.360,0.000,0.000,13.75,10.54
18.361,0.000,0.000,13.75,11.74
18.385,0.000,0.000,15.37,12.98
18.387,0.000,0.000,15.37,13.86
18.388,0.000,0.000,15.37,14.47
18.391,0.000,0.000,15.37,14.89
18.395,0.000,0.000,17.22,15.60
18.399,0.000,0.000,17.22,16.09
18.400,0.000,0.000,17.22,16.43
18.401,0.000,0.000,17.22,16.67
18.406,0.000,0.000,19.25,17.35
18.409,0.000,0.000,19.25,17.83
18.410,0.000,0.000,19.25,18.16
18.410,0.000,0.000,19.25,18.40
18.435,0.000,0.000,21.31,19.03
18.436,0.000,0.000,21.31,19.47
18.437,0.000,0.000,21.31,19.78
18.438,0.000,0.000,21.31,20.00
18.440,0.000,0.000,23.18,20.59
18.443,0.000,0.000,23.18,21.00
18.456,0.000,0.000,24.96,21.69
18.457,0.000,0.000,24.96,22.18
18.458,0.000,0.000,24.96,22.52
18.459,0.000,0.000,24.96,22.75
18.460,0.000,0.000,24.96,22.92
18.461,0.000,0.000,24.96,23.04
18.489,0.000,0.000,26.57,23.47
18.491,0.000,0.000,26.57,23.77
18.494,0.000,0.000,28.14,24.33
18.495,0.000,0.000,28.14,24.72
18.503,0.000,0.000,29.64,25.32
18.506,0.000,0.000,29.64,25.74
18.508,0.000,0.000,29.64,26.04
18.509,0.000,0.000,29.64,26.24
18.535,0.000,0.000,31.09,26.73
18.536,0.000,0.000,31.09,27.07
18.542,0.000,0.000,32.55,27.59
18.543,0.000,0.000,32.55,27.96
18.550,0.000,0.000,33.78,28.45
18.551,0.000,0.000,33.78,28.80
18.552,0.000,0.000,33.78,29.04
18.553,0.000,0.000,33.78,29.21
18.584,0.000,0.000,34.73,29.65
18.585,0.000,0.000,34.73,29.96
18.588,0.000,0.000,35.54,30.50
18.590,0.000,0.000,35.54,30.87
18.599,0.000,0.000,36.33,31.35
18.600,0.000,0.000,36.33,31.68
18.601,0.000,0.000,36.33,31.92
18.602,0.000,0.000,36.33,32.08
18.632,0.000,0.000,37.17,32.72
18.633,0.000,0.000,37.17,33.17
18.634,0.000,0.000,37.17,33.49
18.635,0.000,0.000,37.17,33.71
18.638,0.000,0.000,37.95,34.28
18.639,0.000,0.000,37.95,34.68
18.649,0.000,0.000,38.73,35.00
18.650,0.000,0.000,38.73,35.23
18.683,0.000,0.000,39.42,35.69
18.684,0.000,0.000,39.42,36.02
18.687,0.000,0.000,40.10,36.47
18.689,0.000,0.000,40.10,36.79
18.695,0.000,0.000,40.82,37.08
18.696,0.000,0.000,40.82,37.29
18.710,0.000,0.000,41.69,37.40
18.711,0.000,0.000,41.69,37.48
18.722,0.000,0.000,41.69,37.53
18.726,0.000,0.000,41.69,37.57
18.742,0.000,0.000,42.69,37.60
18.743,0.000,0.000,42.69,37.62
18.743,0.000,0.000,42.69,37.63
18.744,0.000,0.000,42.69,37.64
18.749,0.000,0.000,43.69,37.48
18.750,0.000,0.000,43.69,37.37
18.750,0.000,0.000,43.69,37.30
18.752,0.000,0.000,43.69,37.24
18.758,0.000,0.000,44.63,37.13
18.759,0.000,0.000,44.63,37.06
18.760,0.000,0.000,44.63,37.01
18.761,0.000,0.000,44.63,36.97
18.784,0.000,0.000,45.37,37.10
18.785,0.000,0.000,45.37,37.20
18.790,0.000,0.000,46.12,37.27
18.791,0.000,0.000,46.12,37.31
18.794,0.000,0.000,46.12,37.35
18.794,0.000,0.000,46.12,37.37
18.809,0.000,0.000,46.89,37.59
18.810,0.000,0.000,46.89,37.74
18.836,0.000,0.000,47.64,38.08
18.837,0.000,0.000,47.64,38.31
18.842,0.000,0.000,48.36,38.61
18.844,0.000,0.000,48.36,38.81
18.855,0.000,0.000,49.06,38.78
18.857,0.000,0.000,49.06,38.76
18.858,0.000,0.000,49.06,38.75
18.859,0.000,0.000,49.06,38.74
18.885,0.000,0.000,49.90,38.91
18.886,0.000,0.000,49.90,39.03
18.891,0.000,0.000,50.79,38.89
18.892,0.000,0.000,50.79,38.79
18.902,0.000,0.000,51.69,38.58
18.903,0.000,0.000,51.69,38.42
18.905,0.000,0.000,51.69,38.32
18.909,0.000,0.000,51.69,38.24
18.933,0.000,0.000,52.54,38.15
18.933,0.000,0.000,52.54,38.09
18.937,0.000,0.000,53.26,38.19
18.941,0.000,0.000,53.26,38.26
18.951,0.000,0.000,53.77,38.38
18.952,0.000,0.000,53.77,38.47
18.953,0.000,0.000,53.77,38.52
18.956,0.000,0.000,53.77,38.57
18.982,0.000,0.000,54.17,39.05
18.983,0.000,0.000,54.17,39.39
18.986,0.000,0.000,54.63,39.96
18.987,0.000,0.000,54.63,40.36
18.999,0.000,0.000,55.19,40.71
19.000,0.000,0.000,55.19,40.96
19.001,0.000,0.000,55.19,41.13
19.002,0.000,0.000,55.19,41.25
19.034,0.000,0.000,55.67,41.48
19.035,0.000,0.000,55.67,41.65
19.040,0.000,0.000,55.91,42.05
19.041,0.000,0.000,55.91,42.34
19.049,0.000,0.000,55.95,42.78
19.050,0.000,0.000,55.95,43.09
19.082,0.000,0.000,55.96,43.72
19.083,0.000,0.000,55.96,44.16
19.086,0.000,0.000,56.01,45.06
19.087,0.000,0.000,56.01,45.69
19.094,0.000,0.000,56.14,46.43
19.095,0.000,0.000,56.14,46.94
19.099,0.000,0.000,56.14,47.30
19.100,0.000,0.000,56.14,47.55
19.110,0.000,0.000,56.30,47.78
19.111,0.000,0.000,56.30,47.94
19.115,0.000,0.000,56.30,48.05
19.116,0.000,0.000,56.30,48.13
19.139,0.000,0.000,56.41,48.13
19.140,0.000,0.000,56.41,48.13
19.145,0.000,0.000,56.40,48.15
19.146,0.000,0.000,56.40,48.16
19.158,0.000,0.000,56.19,48.43
19.159,0.000,0.000,56.19,48.62
19.162,0.000,0.000,56.19,48.75
19.165,0.000,0.000,56.19,48.85
19.196,0.000,0.000,55.77,49.47
19.200,0.000,0.000,55.77,49.90
19.203,0.000,0.000,55.23,51.08
19.204,0.000,0.000,55.23,51.90
19.208,0.000,0.000,54.59,53.37
19.209,0.000,0.000,54.59,54.40
19.234,0.000,0.000,53.75,55.95
19.235,0.000,0.000,53.75,57.04
19.241,0.000,0.000,52.62,59.79
19.242,0.000,0.000,52.62,61.72
19.243,0.000,0.000,52.62,63.07
19.244,0.000,0.000,52.62,64.01
19.257,0.000,0.000,51.16,66.37
19.258,0.000,0.000,51.16,68.02
19.260,0.000,0.000,51.16,69.17
19.261,0.000,0.000,51.16,69.98
19.286,0.000,0.000,49.36,71.95
19.287,0.000,0.000,49.36,73.33
19.294,0.000,0.000,47.24,78.12
19.295,0.000,0.000,47.24,81.48
